769;Road-650 Black, 48;1;644;0,16
759;Road-650 Red, 58;1;618;0,16
753;Road-150 Red, 56;1;664;0,15
894;Rear Derailleur;105;69320;0,15
967;Touring-1000 Blue, 50;1;649;0,15
962;Touring-3000 Yellow, 50;1;686;0,15
899;LL Touring Frame - Yellow, 44;1;659;0,15
819;ML Road Front Wheel;19;13074;0,15
742;HL Mountain Frame - Silver, 46;3;2062;0,15
744;HL Mountain Frame - Black, 44;1;678;0,15
401;HL Hub;178;128226;0,14
747;HL Mountain Frame - Black, 38;4;2864;0,14
808;LL Mountain Handlebars;7;4830;0,14
784;Mountain-200 Black, 46;3;2111;0,14
834;ML Road Frame-W - Yellow, 42;3;2193;0,14
904;ML Mountain Frame-W - Silver, 40;1;738;0,14
905;ML Mountain Frame-W - Silver, 42;1;723;0,14
831;ML Mountain Frame - Black, 44;1;740;0,14
788;Mountain-300 Black, 48;1;740;0,14
758;Road-450 Red, 52;1;710;0,14
787;Mountain-300 Black, 44;1;747;0,13
823;LL Mountain Rear Wheel;8;6169;0,13
815;LL Mountain Front Wheel;8;6444;0,12
790;Road-250 Red, 48;1;812;0,12
796;Road-250 Black, 58;1;910;0,11
797;Road-550-W Yellow, 38;2;1744;0,11
801;Road-550-W Yellow, 48;2;1763;0,11
977;Road-750 Black, 58;1;892;0,11
818;LL Road Front Wheel;25;22051;0,11
806;ML Headset;59;53274;0,11
706;HL Road Frame - Red, 58;1;946;0,11
3;BB Ball Bearing;1031;911890;0,11
739;HL Mountain Frame - Silver, 42;2;1748;0,11
945;Front Derailleur;61;63034;0,1
951;HL Crankset;12;12518;0,1
892;HL Touring Frame - Blue, 54;1;985;0,1
885;HL Touring Frame - Yellow, 60;1;1007;0,1
518;ML Road Seat Assembly;14;13906;0,1
398;Handlebar Tube;84;94218;0,09
748;HL Mountain Frame - Silver, 38;2;2236;0,09
720;HL Road Frame - Red, 52;1;1097;0,09
764;Road-650 Red, 52;1;1112;0,09
799;Road-550-W Yellow, 42;1;1249;0,08
718;HL Road Frame - Red, 44;1;1299;0,08
839;HL Road Frame - Black, 48;1;1307;0,08
840;HL Road Frame - Black, 52;1;1245;0,08
810;HL Mountain Handlebars;13;15302;0,08
803;ML Fork;21;26324;0,08
809;ML Mountain Handlebars;1;1465;0,07
838;HL Road Frame - Black, 44;1;1410;0,07
794;Road-250 Black, 48;1;1498;0,07
782;Mountain-200 Black, 38;2;2977;0,07
516;HL Mountain Seat Assembly;11;19547;0,06
400;LL Hub;32;57583;0,06
836;ML Road Frame-W - Yellow, 48;1;1701;0,06
995;ML Bottom Bracket;14;26956;0,05
725;LL Road Frame - Red, 44;1;2030;0,05
743;HL Mountain Frame - Black, 42;1;2128;0,05
329;Road End Caps;43;96080;0,04
804;HL Fork;12;45188;0,03
719;HL Road Frame - Red, 48;0;1366;0
721;HL Road Frame - Red, 56;0;664;0
825;HL Mountain Rear Wheel;0;5801;0
741;HL Mountain Frame - Silver, 48;0;505;0
745;HL Mountain Frame - Black, 48;0;382;0
943;LL Mountain Frame - Black, 40;0;253;0
947;HL Touring Handlebars;0;7057;0
888;HL Touring Frame - Yellow, 50;0;386;0
519;HL Road Seat Assembly;0;11239;0
717;HL Road Frame - Red, 62;0;930;0
736;LL Road Frame - Black, 44;0;1438;0
918;LL Mountain Frame - Silver, 44;0;422;0
919;LL Mountain Frame - Silver, 48;0;423;0
920;LL Mountain Frame - Silver, 52;0;525;0
927;LL Mountain Frame - Black, 52;0;264;0
925;LL Mountain Frame - Black, 44;0;448;0
949;LL Crankset;0;6691;0
726;LL Road Frame - Red, 48;0;1048;0
724;LL Road Frame - Black, 62;0;644;0
895;LL Touring Frame - Blue, 50;0;699;0
900;LL Touring Frame - Yellow, 50;0;409;0
901;LL Touring Frame - Yellow, 54;0;453;0
902;LL Touring Frame - Yellow, 58;0;293;0
897;LL Touring Frame - Blue, 58;0;445;0
898;LL Touring Frame - Blue, 62;0;281;0
814;ML Mountain Frame - Black, 38;0;647;0
521;ML Touring Seat Assembly;0;2690;0
774;Mountain-100 Silver, 48;0;505;0
824;ML Mountain Rear Wheel;0;13024;0
735;ML Road Frame - Red, 60;0;350;0
835;ML Road Frame-W - Yellow, 44;0;1707;0
833;ML Road Frame-W - Yellow, 40;0;2488;0
906;ML Mountain Frame-W - Silver, 46;0;398;0
942;ML Mountain Frame-W - Silver, 38;0;425;0
731;ML Road Frame - Red, 44;0;346;0
732;ML Road Frame - Red, 48;0;212;0
733;ML Road Frame - Red, 52;0;257;0
750;Road-150 Red, 44;0;437;0
751;Road-150 Red, 48;0;493;0
752;Road-150 Red, 52;0;458;0
785;Mountain-300 Black, 38;0;684;0
980;Mountain-400-W Silver, 38;0;425;0
981;Mountain-400-W Silver, 40;0;617;0
982;Mountain-400-W Silver, 42;0;385;0
983;Mountain-400-W Silver, 46;0;401;0
989;Mountain-500 Black, 40;0;282;0
990;Mountain-500 Black, 42;0;388;0
991;Mountain-500 Black, 44;0;350;0
992;Mountain-500 Black, 48;0;449;0
993;Mountain-500 Black, 52;0;272;0
984;Mountain-500 Silver, 40;0;450;0
985;Mountain-500 Silver, 42;0;455;0
986;Mountain-500 Silver, 44;0;381;0
987;Mountain-500 Silver, 48;0;457;0
988;Mountain-500 Silver, 52;0;515;0
795;Road-250 Black, 52;0;1245;0
749;Road-150 Red, 62;0;600;0
754;Road-450 Red, 58;0;582;0
755;Road-450 Red, 60;0;350;0
757;Road-450 Red, 48;0;156;0
792;Road-250 Red, 58;0;946;0
973;Road-350-W Yellow, 40;0;1477;0
975;Road-350-W Yellow, 44;0;536;0
976;Road-350-W Yellow, 48;0;1622;0
800;Road-550-W Yellow, 44;0;927;0
768;Road-650 Black, 44;0;1080;0
997;Road-750 Black, 44;0;656;0
955;Touring-1000 Yellow, 50;0;652;0
956;Touring-1000 Yellow, 54;0;397;0
966;Touring-1000 Blue, 46;0;1002;0
963;Touring-3000 Yellow, 54;0;453;0
964;Touring-3000 Yellow, 58;0;293;0
965;Touring-3000 Yellow, 62;0;844;0
960;Touring-3000 Blue, 62;0;281;0
961;Touring-3000 Yellow, 44;0;851;0
968;Touring-1000 Blue, 54;0;413;0
970;Touring-2000 Blue, 46;0;538;0
971;Touring-2000 Blue, 50;0;322;0
953;Touring-2000 Blue, 60;0;820;0
978;Touring-3000 Blue, 44;0;292;0
958;Touring-3000 Blue, 54;0;686;0
