317;LL Crankarm;0;0;0
949;LL Crankset;1177616;155064;1022552
802;LL Fork;3050001;156370;2893631
356;LL Grip Tape;0;0;0
805;LL Headset;655270;35150;620120
400;LL Hub;57583;0;57583
943;LL Mountain Frame - Black, 40;1518;464;1054
924;LL Mountain Frame - Black, 42;75168;24534;50634
925;LL Mountain Frame - Black, 44;101696;36875;64821
926;LL Mountain Frame - Black, 48;81344;25862;55482
927;LL Mountain Frame - Black, 52;2376;765;1611
944;LL Mountain Frame - Silver, 40;73964;22100;51864
917;LL Mountain Frame - Silver, 42;118048;35090;82958
918;LL Mountain Frame - Silver, 44;67098;18179;48919
919;LL Mountain Frame - Silver, 48;6768;2464;4304
920;LL Mountain Frame - Silver, 52;83475;23375;60100
815;LL Mountain Front Wheel;1495008;208546;1286462
808;LL Mountain Handlebars;1453830;292370;1161460
935;LL Mountain Pedal;0;449;-449
823;LL Mountain Rear Wheel;913012;114570;798442
507;LL Mountain Rim;0;0;0
514;LL Mountain Seat Assembly;5827;0;5827
908;LL Mountain Seat/Saddle;0;347;-347
928;LL Mountain Tire;0;862;-862
490;LL Nipple;0;0;0
736;LL Road Frame - Black, 44;158180;75446;82734
737;LL Road Frame - Black, 48;2200;0;2200
738;LL Road Frame - Black, 52;1999200;534378;1464822
722;LL Road Frame - Black, 58;935704;296100;639604
723;LL Road Frame - Black, 60;51792;12513;39279
724;LL Road Frame - Black, 62;644;0;644
725;LL Road Frame - Red, 44;759220;89190;670030
726;LL Road Frame - Red, 48;301824;67771;234053
727;LL Road Frame - Red, 52;40128;8000;32128
728;LL Road Frame - Red, 58;618;0;618
729;LL Road Frame - Red, 60;757125;78684;678441
730;LL Road Frame - Red, 62;341856;70397;271459
818;LL Road Front Wheel;22051;0;22051
811;LL Road Handlebars;2014194;173595;1840599
938;LL Road Pedal;0;868;-868
826;LL Road Rear Wheel;5427170;707420;4719750
510;LL Road Rim;0;0;0
517;LL Road Seat Assembly;22051;0;22051
911;LL Road Seat/Saddle;0;10;-10
931;LL Road Tire;0;1044;-1044
525;LL Shell;0;0;0
523;LL Spindle/Axle;0;0;0
903;LL Touring Frame - Blue, 44;3612;1500;2112
895;LL Touring Frame - Blue, 50;88074;16748;71326
896;LL Touring Frame - Blue, 54;38610;13293;25317
897;LL Touring Frame - Blue, 58;890;260;630
898;LL Touring Frame - Blue, 62;2529;1005;1524
899;LL Touring Frame - Yellow, 44;77103;18228;58875
900;LL Touring Frame - Yellow, 50;44990;14364;30626
901;LL Touring Frame - Yellow, 54;453;0;453
902;LL Touring Frame - Yellow, 58;5860;1800;4060
886;LL Touring Frame - Yellow, 62;66430;19836;46594
946;LL Touring Handlebars;151110;15680;135430
520;LL Touring Seat Assembly;5709;0;5709
914;LL Touring Seat/Saddle;0;91;-91
449;Lock Nut 1;0;0;0
450;Lock Nut 10;0;0;0
451;Lock Nut 11;0;0;0
447;Lock Nut 12;0;0;0
448;Lock Nut 13;0;0;0
456;Lock Nut 14;0;0;0
457;Lock Nut 15;0;0;0
440;Lock Nut 16;0;0;0
441;Lock Nut 17;0;0;0
460;Lock Nut 18;0;0;0
459;Lock Nut 19;0;0;0
452;Lock Nut 2;0;0;0
453;Lock Nut 20;0;0;0
454;Lock Nut 21;0;0;0
445;Lock Nut 22;0;0;0
446;Lock Nut 23;0;0;0
455;Lock Nut 3;0;0;0
458;Lock Nut 4;0;0;0
438;Lock Nut 5;0;0;0
439;Lock Nut 6;0;0;0
442;Lock Nut 7;0;0;0
443;Lock Nut 8;0;0;0
444;Lock Nut 9;0;0;0
461;Lock Ring;0;0;0
469;Lock Washer 1;0;0;0
465;Lock Washer 10;0;0;0
475;Lock Washer 11;0;0;0
471;Lock Washer 12;0;0;0
467;Lock Washer 13;0;0;0
472;Lock Washer 2;0;0;0
474;Lock Washer 3;0;0;0
463;Lock Washer 4;0;0;0
464;Lock Washer 5;0;0;0
466;Lock Washer 6;0;0;0
470;Lock Washer 7;0;0;0
468;Lock Washer 8;0;0;0
473;Lock Washer 9;0;0;0
715;Long-Sleeve Logo Jersey, L;0;6592;-6592
714;Long-Sleeve Logo Jersey, M;0;3636;-3636
713;Long-Sleeve Logo Jersey, S;0;429;-429
716;Long-Sleeve Logo Jersey, XL;0;2980;-2980
462;Lower Head Race;0;0;0
857;Men's Bib-Shorts, L;0;633;-633
856;Men's Bib-Shorts, M;0;1616;-1616
855;Men's Bib-Shorts, S;0;876;-876
850;Men's Sports Shorts, L;0;445;-445
849;Men's Sports Shorts, M;0;1276;-1276
841;Men's Sports Shorts, S;0;567;-567
851;Men's Sports Shorts, XL;0;0;0
476;Metal Angle;0;0;0
477;Metal Bar 1;0;0;0
478;Metal Bar 2;0;0;0
480;Metal Plate 1;0;0;0
479;Metal Plate 2;0;0;0
481;Metal Plate 3;0;0;0
488;Metal Sheet 1;0;0;0
482;Metal Sheet 2;0;0;0
483;Metal Sheet 3;0;0;0
485;Metal Sheet 4;0;0;0
486;Metal Sheet 5;0;0;0
487;Metal Sheet 6;0;0;0
484;Metal Sheet 7;0;0;0
489;Metal Tread Plate;0;0;0
844;Minipump;0;1130;-1130
995;ML Bottom Bracket;26956;0;26956
318;ML Crankarm;0;0;0
950;ML Crankset;1655500;62084;1593416
803;ML Fork;26324;0;26324
357;ML Grip Tape;0;0;0
806;ML Headset;5860140;601667;5258473
814;ML Mountain Frame - Black, 38;146222;6168;140054
830;ML Mountain Frame - Black, 40;23562;816;22746
831;ML Mountain Frame - Black, 44;146520;7428;139092
832;ML Mountain Frame - Black, 48;230656;12467;218189
942;ML Mountain Frame-W - Silver, 38;2125;917;1208
904;ML Mountain Frame-W - Silver, 40;186714;106082;80632
905;ML Mountain Frame-W - Silver, 42;166290;77121;89169
906;ML Mountain Frame-W - Silver, 46;34626;22936;11690
816;ML Mountain Front Wheel;1603866;185668;1418198
809;ML Mountain Handlebars;742755;35160;707595
936;ML Mountain Pedal;0;345;-345
824;ML Mountain Rear Wheel;3451360;593998;2857362
508;ML Mountain Rim;0;0;0
515;ML Mountain Seat Assembly;2947;0;2947
909;ML Mountain Seat/Saddle;0;534;-534
929;ML Mountain Tire;0;1161;-1161
731;ML Road Frame - Red, 44;346;0;346
732;ML Road Frame - Red, 48;27560;3000;24560
733;ML Road Frame - Red, 52;11308;1080;10228
734;ML Road Frame - Red, 58;582;0;582
735;ML Road Frame - Red, 60;350;0;350
822;ML Road Frame-W - Yellow, 38;532932;214800;318132
833;ML Road Frame-W - Yellow, 40;218944;64960;153984
834;ML Road Frame-W - Yellow, 42;2193;0;2193
835;ML Road Frame-W - Yellow, 44;834723;456330;378393
836;ML Road Frame-W - Yellow, 48;595350;296926;298424
819;ML Road Front Wheel;2549430;320264;2229166
812;ML Road Handlebars;13906;0;13906
939;ML Road Pedal;0;661;-661
827;ML Road Rear Wheel;412455;38528;373927
511;ML Road Rim;0;0;0
518;ML Road Seat Assembly;13906;0;13906
912;ML Road Seat/Saddle;0;0;0
932;ML Road Tire;0;926;-926
521;ML Touring Seat Assembly;2690;0;2690
915;ML Touring Seat/Saddle;0;84;-84
710;Mountain Bike Socks, L;0;90;-90
709;Mountain Bike Socks, M;0;1107;-1107
871;Mountain Bottle Cage;0;2025;-2025
328;Mountain End Caps;62302;0;62302
845;Mountain Pump;0;0;0
921;Mountain Tire Tube;0;3095;-3095
775;Mountain-100 Black, 38;159588;38192;121396
776;Mountain-100 Black, 42;144552;32334;112218
777;Mountain-100 Black, 44;164076;42714;121362
778;Mountain-100 Black, 48;149688;39424;110264
771;Mountain-100 Silver, 38;154722;34026;120696
772;Mountain-100 Silver, 42;131053;29650;101403
773;Mountain-100 Silver, 44;140033;32454;107579
774;Mountain-100 Silver, 48;103020;22725;80295
782;Mountain-200 Black, 38;3727204;1122329;2604875
783;Mountain-200 Black, 42;3135528;1060272;2075256
784;Mountain-200 Black, 46;2235549;850733;1384816
779;Mountain-200 Silver, 38;2619036;933660;1685376
780;Mountain-200 Silver, 42;2323360;857856;1465504
781;Mountain-200 Silver, 46;2335664;833216;1502448
785;Mountain-300 Black, 38;150480;8208;142272
786;Mountain-300 Black, 40;173048;9312;163736
787;Mountain-300 Black, 44;170316;8964;161352
788;Mountain-300 Black, 48;165020;8880;156140
980;Mountain-400-W Silver, 38;107525;55675;51850
981;Mountain-400-W Silver, 40;185717;72806;112911
982;Mountain-400-W Silver, 42;88935;47355;41580
983;Mountain-400-W Silver, 46;95839;48922;46917
989;Mountain-500 Black, 40;42300;16356;25944
990;Mountain-500 Black, 42;75660;22504;53156
991;Mountain-500 Black, 44;67550;20650;46900
992;Mountain-500 Black, 48;104168;30083;74085
993;Mountain-500 Black, 52;39712;13872;25840
984;Mountain-500 Silver, 40;99450;22500;76950
985;Mountain-500 Silver, 42;100555;25025;75530
986;Mountain-500 Silver, 44;74295;18669;55626
987;Mountain-500 Silver, 48;104196;25592;78604
988;Mountain-500 Silver, 52;121540;28325;93215
492;Paint - Black;0;0;0
495;Paint - Blue;0;0;0
493;Paint - Red;0;0;0
494;Paint - Silver;0;0;0
496;Paint - Yellow;0;0;0
873;Patch Kit/8 Patches;0;3865;-3865
497;Pinch Bolt;0;0;0
875;Racing Socks, L;0;2473;-2473
874;Racing Socks, M;0;1547;-1547
907;Rear Brakes;0;246;-246
894;Rear Derailleur;10051400;385829;9665571
679;Rear Derailleur Cage;0;0;0
506;Reflector;0;0;0
872;Road Bottle Cage;0;1712;-1712
329;Road End Caps;96080;0;96080
922;Road Tire Tube;0;2376;-2376
750;Road-150 Red, 44;156446;90022;66424
751;Road-150 Red, 48;201637;111911;89726
752;Road-150 Red, 52;173124;94348;78776
753;Road-150 Red, 56;315400;134792;180608
749;Road-150 Red, 62;282000;131400;150600
793;Road-250 Black, 44;1157610;397364;760246
794;Road-250 Black, 48;1066576;374500;692076
795;Road-250 Black, 52;830415;343620;486795
796;Road-250 Black, 58;442260;222950;219310
789;Road-250 Red, 44;325780;113665;212115
790;Road-250 Red, 48;306124;111244;194880
791;Road-250 Red, 52;200646;74763;125883
792;Road-250 Red, 58;497596;239338;258258
973;Road-350-W Yellow, 40;846321;267337;578984
974;Road-350-W Yellow, 42;429520;155760;273760
975;Road-350-W Yellow, 44;177952;88440;89512
976;Road-350-W Yellow, 48;918052;282228;635824
756;Road-450 Red, 44;59166;4152;55014
757;Road-450 Red, 48;12012;1404;10608
758;Road-450 Red, 52;189570;8520;181050
754;Road-450 Red, 58;131532;6984;124548
755;Road-450 Red, 60;57400;4200;53200
797;Road-550-W Yellow, 38;1264400;418560;845840
798;Road-550-W Yellow, 40;1030500;337500;693000
799;Road-550-W Yellow, 42;809352;311001;498351
800;Road-550-W Yellow, 44;458865;217845;241020
801;Road-550-W Yellow, 48;1274649;396675;877974
768;Road-650 Black, 44;476280;87480;388800
769;Road-650 Black, 48;188692;48944;139748
770;Road-650 Black, 52;1595810;245160;1350650
765;Road-650 Black, 58;1201182;175874;1025308
766;Road-650 Black, 60;506000;103400;402600
767;Road-650 Black, 62;188692;52164;136528
762;Road-650 Red, 44;1553006;202860;1350146
763;Road-650 Red, 48;1225312;186912;1038400
764;Road-650 Red, 52;489280;88960;400320
759;Road-650 Red, 58;174276;53148;121128
760;Road-650 Red, 60;1517760;176328;1341432
761;Road-650 Red, 62;1209648;191496;1018152
997;Road-750 Black, 44;305696;154816;150880
998;Road-750 Black, 48;1065860;367216;698644
999;Road-750 Black, 52;931248;311754;619494
977;Road-750 Black, 58;479004;200700;278304
528;Seat Lug;0;0;0
530;Seat Post;0;0;0
532;Seat Stays;469468;0;469468
533;Seat Tube;117367;0;117367
883;Short-Sleeve Classic Jersey, L;0;2848;-2848
882;Short-Sleeve Classic Jersey, M;0;407;-407
881;Short-Sleeve Classic Jersey, S;0;1955;-1955
884;Short-Sleeve Classic Jersey, XL;0;3864;-3864
527;Spokes;0;0;0
708;Sport-100 Helmet, Black;0;6532;-6532
711;Sport-100 Helmet, Blue;0;6743;-6743
707;Sport-100 Helmet, Red;0;6266;-6266
531;Steerer;118001;0;118001
529;Stem;94218;0;94218
846;Taillights - Battery-Powered;0;0;0
535;Tension Pulley;0;0;0
361;Thin-Jam Hex Nut 1;0;0;0
360;Thin-Jam Hex Nut 10;0;0;0
374;Thin-Jam Hex Nut 11;0;0;0
373;Thin-Jam Hex Nut 12;0;0;0
369;Thin-Jam Hex Nut 13;0;0;0
370;Thin-Jam Hex Nut 14;0;0;0
363;Thin-Jam Hex Nut 15;0;0;0
364;Thin-Jam Hex Nut 16;0;0;0
362;Thin-Jam Hex Nut 2;0;0;0
367;Thin-Jam Hex Nut 3;0;0;0
368;Thin-Jam Hex Nut 4;0;0;0
365;Thin-Jam Hex Nut 5;0;0;0
366;Thin-Jam Hex Nut 6;0;0;0
371;Thin-Jam Hex Nut 7;0;0;0
372;Thin-Jam Hex Nut 8;0;0;0
359;Thin-Jam Hex Nut 9;0;0;0
424;Thin-Jam Lock Nut 1;0;0;0
423;Thin-Jam Lock Nut 10;0;0;0
437;Thin-Jam Lock Nut 11;0;0;0
436;Thin-Jam Lock Nut 12;0;0;0
432;Thin-Jam Lock Nut 13;0;0;0
433;Thin-Jam Lock Nut 14;0;0;0
426;Thin-Jam Lock Nut 15;0;0;0
427;Thin-Jam Lock Nut 16;0;0;0
425;Thin-Jam Lock Nut 2;0;0;0
430;Thin-Jam Lock Nut 3;0;0;0
431;Thin-Jam Lock Nut 4;0;0;0
428;Thin-Jam Lock Nut 5;0;0;0
429;Thin-Jam Lock Nut 6;0;0;0
434;Thin-Jam Lock Nut 7;0;0;0
435;Thin-Jam Lock Nut 8;0;0;0
422;Thin-Jam Lock Nut 9;0;0;0
534;Top Tube;117367;0;117367
330;Touring End Caps;30054;0;30054
821;Touring Front Wheel;14751;0;14751
941;Touring Pedal;0;147;-147
829;Touring Rear Wheel;14751;0;14751
513;Touring Rim;0;0;0
934;Touring Tire;0;935;-935
923;Touring Tire Tube;0;1488;-1488
966;Touring-1000 Blue, 46;442884;134268;308616
967;Touring-1000 Blue, 50;218064;90211;127853
968;Touring-1000 Blue, 54;114401;53690;60711
969;Touring-1000 Blue, 60;491680;146720;344960
954;Touring-1000 Yellow, 46;442200;143715;298485
955;Touring-1000 Yellow, 50;222984;87368;135616
956;Touring-1000 Yellow, 54;107587;52404;55183
957;Touring-1000 Yellow, 60;482362;145934;336428
970;Touring-2000 Blue, 46;152254;47882;104372
971;Touring-2000 Blue, 50;63756;32522;31234
972;Touring-2000 Blue, 54;383800;88880;294920
953;Touring-2000 Blue, 60;283720;68060;215660
978;Touring-3000 Blue, 44;45844;17520;28324
979;Touring-3000 Blue, 50;257346;44573;212773
958;Touring-3000 Blue, 54;192766;43218;149548
959;Touring-3000 Blue, 58;115198;31330;83868
960;Touring-3000 Blue, 62;44117;18827;25290
961;Touring-3000 Yellow, 44;270618;52762;217856
962;Touring-3000 Yellow, 50;192080;43218;148862
963;Touring-3000 Yellow, 54;102831;25368;77463
964;Touring-3000 Yellow, 58;46587;14650;31937
965;Touring-3000 Yellow, 62;269236;48108;221128
842;Touring-Panniers, Large;0;0;0
870;Water Bottle - 30 oz.;0;6815;-6815
869;Women's Mountain Shorts, L;0;3244;-3244
868;Women's Mountain Shorts, M;0;1139;-1139
867;Women's Mountain Shorts, S;0;3296;-3296
854;Women's Tights, L;0;2123;-2123
853;Women's Tights, M;0;394;-394
852;Women's Tights, S;0;2072;-2072
